	Run #6	Run #6	Run #6	Run #6	Run #6
	Date and Time	Time (s)	Position (m)	Velocity (m/s)	Acceleration (m/s²)
	11/01/2020 02:14:01 pm	1.612	0.419	-0.82	2.6
	11/01/2020 02:14:01 pm	1.616	0.416	-0.80	0.9
	11/01/2020 02:14:01 pm	1.620	0.413	-0.81	-1.6
	11/01/2020 02:14:01 pm	1.624	0.410	-0.83	-2.7
	11/01/2020 02:14:01 pm	1.628	0.406	-0.83	-1.7
	11/01/2020 02:14:01 pm	1.632	0.403	-0.84	-0.7
	11/01/2020 02:14:01 pm	1.636	0.400	-0.84	-1.3
	11/01/2020 02:14:01 pm	1.640	0.396	-0.84	-1.8
	11/01/2020 02:14:01 pm	1.644	0.393	-0.86	-2.8
	11/01/2020 02:14:01 pm	1.648	0.389	-0.86	-3.9
	11/01/2020 02:14:01 pm	1.652	0.386	-0.88	-4.4
	11/01/2020 02:14:01 pm	1.656	0.382	-0.91	-3.2
	11/01/2020 02:14:01 pm	1.660	0.378	-0.92	1.0
	11/01/2020 02:14:01 pm	1.664	0.374	-0.91	4.9
	11/01/2020 02:14:01 pm	1.668	0.371	-0.87	5.1
	11/01/2020 02:14:01 pm	1.672	0.368	-0.85	2.9
	11/01/2020 02:14:01 pm	1.676	0.365	-0.86	1.4
	11/01/2020 02:14:01 pm	1.680	0.361	-0.85	-1.0
	11/01/2020 02:14:01 pm	1.684	0.357	-0.83	-8.3
	11/01/2020 02:14:01 pm	1.688	0.354	-0.90	-14.9
	11/01/2020 02:14:01 pm	1.692	0.351	-1.01	-9.8
	11/01/2020 02:14:01 pm	1.696	0.346	-1.03	5.6
	11/01/2020 02:14:01 pm	1.700	0.342	-0.93	15.7
	11/01/2020 02:14:01 pm	1.704	0.339	-0.84	13.7
	11/01/2020 02:14:01 pm	1.708	0.336	-0.82	6.0
	11/01/2020 02:14:01 pm	1.712	0.332	-0.81	1.6
	11/01/2020 02:14:01 pm	1.716	0.329	-0.81	0.9
	11/01/2020 02:14:01 pm	1.720	0.326	-0.81	2.1
	11/01/2020 02:14:01 pm	1.724	0.322	-0.80	3.8
	11/01/2020 02:14:01 pm	1.728	0.319	-0.77	3.2
	11/01/2020 02:14:01 pm	1.732	0.316	-0.76	0.9
	11/01/2020 02:14:01 pm	1.736	0.313	-0.78	-1.1
	11/01/2020 02:14:01 pm	1.740	0.310	-0.78	0.9
	11/01/2020 02:14:01 pm	1.744	0.307	-0.78	4.3
	11/01/2020 02:14:01 pm	1.748	0.304	-0.74	4.4
	11/01/2020 02:14:01 pm	1.752	0.301	-0.72	1.8
	11/01/2020 02:14:01 pm	1.756	0.298	-0.73	-0.3
	11/01/2020 02:14:01 pm	1.760	0.295	-0.74	1.1
	11/01/2020 02:14:01 pm	1.764	0.292	-0.72	3.4
	11/01/2020 02:14:01 pm	1.768	0.290	-0.70	3.1
	11/01/2020 02:14:01 pm	1.772	0.287	-0.69	2.5
	11/01/2020 02:14:01 pm	1.776	0.284	-0.70	3.5
	11/01/2020 02:14:01 pm	1.780	0.281	-0.67	4.1
	11/01/2020 02:14:01 pm	1.784	0.278	-0.64	3.1
	11/01/2020 02:14:01 pm	1.788	0.276	-0.65	2.1
	11/01/2020 02:14:01 pm	1.792	0.274	-0.64	3.7
	11/01/2020 02:14:01 pm	1.796	0.271	-0.62	5.4
	11/01/2020 02:14:01 pm	1.800	0.269	-0.58	3.7
	11/01/2020 02:14:01 pm	1.804	0.266	-0.57	1.3
	11/01/2020 02:14:01 pm	1.808	0.264	-0.59	0.5
	11/01/2020 02:14:01 pm	1.812	0.262	-0.58	2.6
	11/01/2020 02:14:01 pm	1.816	0.259	-0.57	5.3
	11/01/2020 02:14:01 pm	1.820	0.257	-0.54	4.5
	11/01/2020 02:14:01 pm	1.824	0.255	-0.51	2.6
	11/01/2020 02:14:01 pm	1.828	0.253	-0.53	1.2
	11/01/2020 02:14:01 pm	1.832	0.251	-0.51	2.9
	11/01/2020 02:14:01 pm	1.836	0.248	-0.50	5.5
	11/01/2020 02:14:01 pm	1.840	0.247	-0.46	5.0
	11/01/2020 02:14:01 pm	1.844	0.245	-0.44	3.1
	11/01/2020 02:14:01 pm	1.848	0.244	-0.45	5.8
	11/01/2020 02:14:01 pm	1.852	0.241	-0.44	11.3
	11/01/2020 02:14:01 pm	1.856	0.240	-0.33	12.9
	11/01/2020 02:14:01 pm	1.860	0.238	-0.30	7.8
	11/01/2020 02:14:01 pm	1.864	0.239	-0.29	1.5
	11/01/2020 02:14:01 pm	1.868	0.235	-0.30	1.5
	11/01/2020 02:14:01 pm	1.872	0.236	-0.29	-0.4
	11/01/2020 02:14:01 pm	1.876	0.234	-0.25	-2.0
	11/01/2020 02:14:01 pm	1.880	0.233	-0.34	-1.2
	11/01/2020 02:14:01 pm	1.884	0.232	-0.30	2.9
	11/01/2020 02:14:01 pm	1.888	0.230	-0.28	6.1
	11/01/2020 02:14:01 pm	1.892	0.230	-0.24	3.2
	11/01/2020 02:14:01 pm	1.896	0.228	-0.24	1.5
	11/01/2020 02:14:01 pm	1.900	0.228	-0.25	1.2
	11/01/2020 02:14:01 pm	1.904	0.226	-0.23	3.1
	11/01/2020 02:14:01 pm	1.908	0.226	-0.23	4.6
	11/01/2020 02:14:01 pm	1.912	0.225	-0.20	4.1
	11/01/2020 02:14:01 pm	1.916	0.224	-0.18	2.9
	11/01/2020 02:14:01 pm	1.920	0.224	-0.18	1.3
	11/01/2020 02:14:01 pm	1.924	0.223	-0.17	2.6
	11/01/2020 02:14:01 pm	1.928	0.222	-0.17	5.3
	11/01/2020 02:14:01 pm	1.932	0.221	-0.13	5.9
	11/01/2020 02:14:01 pm	1.936	0.221	-0.10	4.4
	11/01/2020 02:14:01 pm	1.940	0.221	-0.10	2.5
	11/01/2020 02:14:01 pm	1.944	0.220	-0.09	3.4
	11/01/2020 02:14:01 pm	1.948	0.220	-0.08	4.7
	11/01/2020 02:14:01 pm	1.952	0.220	-0.04	3.5
	11/01/2020 02:14:01 pm	1.956	0.219	-0.03	1.8
	11/01/2020 02:14:01 pm	1.960	0.219	-0.05	1.4
	11/01/2020 02:14:01 pm	1.964	0.219	-0.03	3.9
	11/01/2020 02:14:01 pm	1.968	0.219	-0.01	6.2
	11/01/2020 02:14:01 pm	1.972	0.219	0.03	5.1
	11/01/2020 02:14:01 pm	1.976	0.219	0.04	2.8
	11/01/2020 02:14:01 pm	1.980	0.219	0.03	1.6
	11/01/2020 02:14:01 pm	1.984	0.219	0.05	2.5
	11/01/2020 02:14:01 pm	1.988	0.220	0.06	3.6
	11/01/2020 02:14:01 pm	1.992	0.220	0.08	3.5
	11/01/2020 02:14:01 pm	1.996	0.220	0.09	4.1
	11/01/2020 02:14:02 pm	2.000	0.221	0.10	4.9
	11/01/2020 02:14:02 pm	2.004	0.221	0.13	4.1
	11/01/2020 02:14:02 pm	2.008	0.222	0.15	2.4
	11/01/2020 02:14:02 pm	2.012	0.222	0.14	1.9
	11/01/2020 02:14:02 pm	2.016	0.223	0.15	4.8
	11/01/2020 02:14:02 pm	2.020	0.223	0.18	7.3
	11/01/2020 02:14:02 pm	2.024	0.224	0.23	5.1
	11/01/2020 02:14:02 pm	2.028	0.225	0.24	1.1
	11/01/2020 02:14:02 pm	2.032	0.226	0.21	-1.0
	11/01/2020 02:14:02 pm	2.036	0.227	0.22	1.2
	11/01/2020 02:14:02 pm	2.040	0.228	0.22	5.5
	11/01/2020 02:14:02 pm	2.044	0.229	0.26	3.1
	11/01/2020 02:14:02 pm	2.048	0.230	0.31	-1.8
	11/01/2020 02:14:02 pm	2.052	0.232	0.21	-4.5
	11/01/2020 02:14:02 pm	2.056	0.233	0.23	-0.8
	11/01/2020 02:14:02 pm	2.060	0.231	0.23	4.8
	11/01/2020 02:14:02 pm	2.064	0.236	0.27	3.8
	11/01/2020 02:14:02 pm	2.068	0.234	0.29	5.8
	11/01/2020 02:14:02 pm	2.072	0.236	0.26	8.7
	11/01/2020 02:14:02 pm	2.076	0.237	0.38	11.0
	11/01/2020 02:14:02 pm	2.080	0.239	0.39	9.7
	11/01/2020 02:14:02 pm	2.084	0.241	0.43	4.8
	11/01/2020 02:14:02 pm	2.088	0.242	0.45	2.8
	11/01/2020 02:14:02 pm	2.092	0.244	0.43	1.5
	11/01/2020 02:14:02 pm	2.096	0.246	0.45	3.0
	11/01/2020 02:14:02 pm	2.100	0.247	0.46	4.8
	11/01/2020 02:14:02 pm	2.104	0.250	0.49	4.5
	11/01/2020 02:14:02 pm	2.108	0.251	0.51	4.2
	11/01/2020 02:14:02 pm	2.112	0.254	0.51	3.9
	11/01/2020 02:14:02 pm	2.116	0.256	0.54	3.7
	11/01/2020 02:14:02 pm	2.120	0.258	0.55	2.8
	11/01/2020 02:14:02 pm	2.124	0.260	0.56	1.5
	11/01/2020 02:14:02 pm	2.128	0.262	0.56	2.9
	11/01/2020 02:14:02 pm	2.132	0.265	0.56	5.4
	11/01/2020 02:14:02 pm	2.136	0.267	0.61	5.8
	11/01/2020 02:14:02 pm	2.140	0.269	0.64	3.4
	11/01/2020 02:14:02 pm	2.144	0.272	0.63	0.3
	11/01/2020 02:14:02 pm	2.148	0.275	0.63	1.4
	11/01/2020 02:14:02 pm	2.152	0.277	0.63	4.0
	11/01/2020 02:14:02 pm	2.156	0.280	0.67	3.6
	11/01/2020 02:14:02 pm	2.160	0.282	0.68	1.6
	11/01/2020 02:14:02 pm	2.164	0.285	0.66	0.5
	11/01/2020 02:14:02 pm	2.168	0.288	0.68	2.7
	11/01/2020 02:14:02 pm	2.172	0.290	0.69	4.7
	11/01/2020 02:14:02 pm	2.176	0.293	0.72	3.6
	11/01/2020 02:14:02 pm	2.180	0.296	0.73	1.9
	11/01/2020 02:14:02 pm	2.184	0.299	0.72	1.0
	11/01/2020 02:14:02 pm	2.188	0.302	0.74	1.9
	11/01/2020 02:14:02 pm	2.192	0.305	0.74	2.8
	11/01/2020 02:14:02 pm	2.196	0.308	0.76	2.1
	11/01/2020 02:14:02 pm	2.200	0.311	0.77	1.8
	11/01/2020 02:14:02 pm	2.204	0.314	0.76	1.6
	11/01/2020 02:14:02 pm	2.208	0.317	0.78	2.6
	11/01/2020 02:14:02 pm	2.212	0.320	0.78	3.4
	11/01/2020 02:14:02 pm	2.216	0.323	0.81	1.6
	11/01/2020 02:14:02 pm	2.220	0.326	0.81	-1.5
	11/01/2020 02:14:02 pm	2.224	0.330	0.78	0.7
	11/01/2020 02:14:02 pm	2.228	0.333	0.77	11.0
	11/01/2020 02:14:02 pm	2.232	0.336	0.87	19.0
	11/01/2020 02:14:02 pm	2.236	0.339	0.99	12.5
	11/01/2020 02:14:02 pm	2.240	0.345	1.01	-4.1
	11/01/2020 02:14:02 pm	2.244	0.348	0.92	-12.9
	11/01/2020 02:14:02 pm	2.248	0.351	0.84	-9.3
	11/01/2020 02:14:02 pm	2.252	0.355	0.86	-2.0
	11/01/2020 02:14:02 pm	2.256	0.358	0.86	0.5
	11/01/2020 02:14:02 pm	2.260	0.362	0.86	0.7
	11/01/2020 02:14:02 pm	2.264	0.365	0.85	2.1
	11/01/2020 02:14:02 pm	2.268	0.369	0.88	1.3
	11/01/2020 02:14:02 pm	2.272	0.372	0.89	-1.7
	11/01/2020 02:14:02 pm	2.276	0.376	0.85	-4.1
	11/01/2020 02:14:02 pm	2.280	0.379	0.84	-2.4
	11/01/2020 02:14:02 pm	2.284	0.382	0.83	0.4
	11/01/2020 02:14:02 pm	2.288	0.386	0.85	1.3
	11/01/2020 02:14:02 pm	2.292	0.389	0.85	1.1
	11/01/2020 02:14:02 pm	2.296	0.392	0.85	0.3
	11/01/2020 02:14:02 pm	2.300	0.396	0.86	-0.8
	11/01/2020 02:14:02 pm	2.304	0.399	0.85	-2.4
	11/01/2020 02:14:02 pm	2.308	0.403	0.83	-3.8
	11/01/2020 02:14:02 pm	2.312	0.406	0.82	-3.2
	11/01/2020 02:14:02 pm	2.316	0.409	0.80	-1.5
	11/01/2020 02:14:02 pm	2.320	0.412	0.81	1.1
	11/01/2020 02:14:02 pm	2.324	0.415	0.81	2.7
	11/01/2020 02:14:02 pm	2.328	0.419	0.83	-1.3
	11/01/2020 02:14:02 pm	2.332	0.422	0.83	-6.4
	11/01/2020 02:14:02 pm	2.336	0.426	0.75	-6.4
	11/01/2020 02:14:02 pm	2.340	0.429	0.74	0.5
	11/01/2020 02:14:02 pm	2.344	0.430	0.78	6.8
	11/01/2020 02:14:02 pm	2.348	0.435	0.82	4.3
	11/01/2020 02:14:02 pm	2.352	0.438	0.83	0.4
	11/01/2020 02:14:02 pm	2.356	0.441	0.79	-0.8
	11/01/2020 02:14:02 pm	2.360	0.444	0.82	-1.8
	11/01/2020 02:14:02 pm	2.364	0.447	0.81	-4.1
	11/01/2020 02:14:02 pm	2.368	0.451	0.76	-5.5
	11/01/2020 02:14:02 pm	2.372	0.454	0.75	-2.0
	11/01/2020 02:14:02 pm	2.376	0.456	0.75	1.5
	11/01/2020 02:14:02 pm	2.380	0.460	0.77	0.8
	11/01/2020 02:14:02 pm	2.384	0.463	0.77	-0.8
	11/01/2020 02:14:02 pm	2.388	0.466	0.75	-2.2
	11/01/2020 02:14:02 pm	2.392	0.469	0.76	-2.9
	11/01/2020 02:14:02 pm	2.396	0.472	0.73	-3.4
	11/01/2020 02:14:02 pm	2.400	0.475	0.72	-3.4
	11/01/2020 02:14:02 pm	2.404	0.478	0.71	-1.8
	11/01/2020 02:14:02 pm	2.408	0.481	0.70	-2.8
	11/01/2020 02:14:02 pm	2.412	0.483	0.71	-1.2
	11/01/2020 02:14:02 pm	2.416	0.486	0.65	6.9
	11/01/2020 02:14:02 pm	2.420	0.489	0.73	14.0
	11/01/2020 02:14:02 pm	2.424	0.490	0.84	9.2
	11/01/2020 02:14:02 pm	2.428	0.497	0.85	-9.0
	11/01/2020 02:14:02 pm	2.432	0.499	0.75	-18.7
	11/01/2020 02:14:02 pm	2.436	0.501	0.61	-13.2
	11/01/2020 02:14:02 pm	2.440	0.504	0.64	-4.8
	11/01/2020 02:14:02 pm	2.444	0.506	0.65	-3.8
	11/01/2020 02:14:02 pm	2.448	0.509	0.60	-7.1
	11/01/2020 02:14:02 pm	2.452	0.511	0.56	-5.0
	11/01/2020 02:14:02 pm	2.456	0.513	0.56	-0.9
	11/01/2020 02:14:02 pm	2.460	0.516	0.57	-0.3
	11/01/2020 02:14:02 pm	2.464	0.518	0.57	-2.0
	11/01/2020 02:14:02 pm	2.468	0.520	0.54	-2.9
	11/01/2020 02:14:02 pm	2.472	0.523	0.54	-3.9
	11/01/2020 02:14:02 pm	2.476	0.524	0.53	-4.9
	11/01/2020 02:14:02 pm	2.480	0.527	0.48	-5.3
	11/01/2020 02:14:02 pm	2.484	0.528	0.48	-2.9
	11/01/2020 02:14:02 pm	2.488	0.530	0.46	-0.1
	11/01/2020 02:14:02 pm	2.492	0.532	0.48	-1.9
	11/01/2020 02:14:02 pm	2.496	0.534	0.48	-5.3
	11/01/2020 02:14:02 pm	2.500	0.536	0.41	-7.6
	11/01/2020 02:14:02 pm	2.504	0.538	0.40	-6.7
	11/01/2020 02:14:02 pm	2.508	0.538	0.37	2.1
	11/01/2020 02:14:02 pm	2.512	0.541	0.36	9.0
	11/01/2020 02:14:02 pm	2.516	0.542	0.51	3.1
	11/01/2020 02:14:02 pm	2.520	0.543	0.48	-9.2
	11/01/2020 02:14:02 pm	2.524	0.549	0.32	-13.6
	11/01/2020 02:14:02 pm	2.528	0.546	0.32	-6.8
	11/01/2020 02:14:02 pm	2.532	0.547	0.34	-6.8
	11/01/2020 02:14:02 pm	2.536	0.553	0.30	-8.1
	11/01/2020 02:14:02 pm	2.540	0.550	0.18	5.3
	11/01/2020 02:14:02 pm	2.544	0.550	0.29	14.8
	11/01/2020 02:14:02 pm	2.548	0.554	0.48	3.3
	11/01/2020 02:14:02 pm	2.552	0.556	0.36	-16.6
	11/01/2020 02:14:02 pm	2.556	0.555	0.19	-19.5
	11/01/2020 02:14:02 pm	2.560	0.557	0.18	-7.9
	11/01/2020 02:14:02 pm	2.564	0.557	0.19	-2.4
	11/01/2020 02:14:02 pm	2.568	0.558	0.17	-4.9
	11/01/2020 02:14:02 pm	2.572	0.559	0.14	-7.0
	11/01/2020 02:14:02 pm	2.576	0.560	0.11	-6.2
	11/01/2020 02:14:02 pm	2.580	0.559	0.08	-3.4
	11/01/2020 02:14:02 pm	2.584	0.560	0.08	-2.5
	11/01/2020 02:14:02 pm	2.588	0.560	0.09	-4.1
	11/01/2020 02:14:02 pm	2.592	0.561	0.04	-5.2
	11/01/2020 02:14:02 pm	2.596	0.561	0.02	-2.9
	11/01/2020 02:14:02 pm	2.600	0.560	0.02	-1.0
	11/01/2020 02:14:02 pm	2.604	0.561	0.04	-3.8
	11/01/2020 02:14:02 pm	2.608	0.561	0.00	-7.4
	11/01/2020 02:14:02 pm	2.612	0.561	-0.05	-8.0
	11/01/2020 02:14:02 pm	2.616	0.561	-0.07	-4.4
	11/01/2020 02:14:02 pm	2.620	0.560	-0.08	0.8
	11/01/2020 02:14:02 pm	2.624	0.560	-0.07	2.2
	11/01/2020 02:14:02 pm	2.628	0.559	-0.03	-1.1
	11/01/2020 02:14:02 pm	2.632	0.560	-0.07	-14.2
	11/01/2020 02:14:02 pm	2.636	0.560	-0.11	-24.5
	11/01/2020 02:14:02 pm	2.640	0.558	-0.33	-15.0
	11/01/2020 02:14:02 pm	2.644	0.558	-0.36	7.6
	11/01/2020 02:14:02 pm	2.648	0.553	-0.18	21.8
	11/01/2020 02:14:02 pm	2.652	0.556	-0.08	8.0
	11/01/2020 02:14:02 pm	2.656	0.556	-0.09	-7.6
	11/01/2020 02:14:02 pm	2.660	0.554	-0.26	-14.1
	11/01/2020 02:14:02 pm	2.664	0.553	-0.18	-16.9
	11/01/2020 02:14:02 pm	2.668	0.553	-0.32	-12.7
	11/01/2020 02:14:02 pm	2.672	0.553	-0.44	-3.7
	11/01/2020 02:14:02 pm	2.676	0.546	-0.31	3.9
	11/01/2020 02:14:02 pm	2.680	0.549	-0.28	-9.2
	11/01/2020 02:14:02 pm	2.684	0.549	-0.38	-20.8
	11/01/2020 02:14:02 pm	2.688	0.543	-0.59	-8.3
	11/01/2020 02:14:02 pm	2.692	0.543	-0.51	9.6
	11/01/2020 02:14:02 pm	2.696	0.541	-0.35	12.3
	11/01/2020 02:14:02 pm	2.700	0.539	-0.38	0.1
	11/01/2020 02:14:02 pm	2.704	0.538	-0.41	-6.4
	11/01/2020 02:14:02 pm	2.708	0.536	-0.44	-3.3
	11/01/2020 02:14:02 pm	2.712	0.534	-0.45	-0.6
	11/01/2020 02:14:02 pm	2.716	0.533	-0.43	-1.9
	11/01/2020 02:14:02 pm	2.720	0.531	-0.45	-4.7
	11/01/2020 02:14:02 pm	2.724	0.529	-0.49	-5.7
	11/01/2020 02:14:02 pm	2.728	0.527	-0.50	-4.1
	11/01/2020 02:14:02 pm	2.732	0.525	-0.51	-2.2
	11/01/2020 02:14:02 pm	2.736	0.523	-0.52	-2.9
	11/01/2020 02:14:02 pm	2.740	0.520	-0.52	-3.2
	11/01/2020 02:14:02 pm	2.744	0.519	-0.56	-3.8
	11/01/2020 02:14:02 pm	2.748	0.517	-0.55	-3.2
	11/01/2020 02:14:02 pm	2.752	0.514	-0.58	-2.1
	11/01/2020 02:14:02 pm	2.756	0.512	-0.58	-3.1
	11/01/2020 02:14:02 pm	2.760	0.509	-0.59	-3.8
	11/01/2020 02:14:02 pm	2.764	0.507	-0.62	-3.8
	11/01/2020 02:14:02 pm	2.768	0.505	-0.63	-3.6
	11/01/2020 02:14:02 pm	2.772	0.502	-0.63	-8.5
	11/01/2020 02:14:02 pm	2.776	0.500	-0.67	-18.6
	11/01/2020 02:14:02 pm	2.780	0.498	-0.79	-14.2
	11/01/2020 02:14:02 pm	2.784	0.493	-0.91	6.7
	11/01/2020 02:14:02 pm	2.788	0.489	-0.72	19.8
	11/01/2020 02:14:02 pm	2.792	0.486	-0.57	7.7
	11/01/2020 02:14:02 pm	2.796	0.488	-0.65	-14.3
	11/01/2020 02:14:02 pm	2.800	0.481	-0.80	-11.9
	11/01/2020 02:14:02 pm	2.804	0.478	-0.84	3.5
	11/01/2020 02:14:02 pm	2.808	0.476	-0.67	7.4
	11/01/2020 02:14:02 pm	2.812	0.473	-0.69	-1.6
	11/01/2020 02:14:02 pm	2.816	0.471	-0.77	-7.6
	11/01/2020 02:14:02 pm	2.820	0.467	-0.78	-1.1
	11/01/2020 02:14:02 pm	2.824	0.463	-0.76	4.2
	11/01/2020 02:14:02 pm	2.828	0.461	-0.72	1.8
	11/01/2020 02:14:02 pm	2.832	0.458	-0.73	-2.7
	11/01/2020 02:14:02 pm	2.836	0.455	-0.78	-4.6
	11/01/2020 02:14:02 pm	2.840	0.452	-0.77	-2.4
	11/01/2020 02:14:02 pm	2.844	0.449	-0.79	0.5
	11/01/2020 02:14:02 pm	2.848	0.446	-0.78	-0.9
	11/01/2020 02:14:02 pm	2.852	0.442	-0.76	-3.6
	11/01/2020 02:14:02 pm	2.856	0.440	-0.82	-3.9
	11/01/2020 02:14:02 pm	2.860	0.437	-0.83	1.2
	11/01/2020 02:14:02 pm	2.864	0.432	-0.80	7.0
	11/01/2020 02:14:02 pm	2.868	0.430	-0.75	4.4
	11/01/2020 02:14:02 pm	2.872	0.427	-0.73	-1.9
	11/01/2020 02:14:02 pm	2.876	0.424	-0.80	-5.6
	11/01/2020 02:14:02 pm	2.880	0.421	-0.80	-4.1
	11/01/2020 02:14:02 pm	2.884	0.417	-0.81	-1.0
	11/01/2020 02:14:02 pm	2.888	0.414	-0.81	0.3
	11/01/2020 02:14:02 pm	2.892	0.411	-0.81	1.8
	11/01/2020 02:14:02 pm	2.896	0.407	-0.80	1.4
	11/01/2020 02:14:02 pm	2.900	0.405	-0.78	-1.6
	11/01/2020 02:14:02 pm	2.904	0.401	-0.80	-4.1
	11/01/2020 02:14:02 pm	2.908	0.398	-0.84	-4.0
	11/01/2020 02:14:02 pm	2.912	0.395	-0.84	-1.3
	11/01/2020 02:14:02 pm	2.916	0.391	-0.84	0.8
	11/01/2020 02:14:02 pm	2.920	0.388	-0.83	0.1
	11/01/2020 02:14:02 pm	2.924	0.384	-0.83	-1.6
	11/01/2020 02:14:02 pm	2.928	0.381	-0.85	-3.0
	11/01/2020 02:14:02 pm	2.932	0.378	-0.86	-1.0
	11/01/2020 02:14:02 pm	2.936	0.374	-0.87	2.4
	11/01/2020 02:14:02 pm	2.940	0.371	-0.84	2.8
	11/01/2020 02:14:02 pm	2.944	0.368	-0.82	1.2
	11/01/2020 02:14:02 pm	2.948	0.365	-0.84	-0.4
	11/01/2020 02:14:02 pm	2.952	0.361	-0.84	2.1
	11/01/2020 02:14:02 pm	2.956	0.358	-0.83	1.2
	11/01/2020 02:14:02 pm	2.960	0.355	-0.78	-7.8
	11/01/2020 02:14:02 pm	2.964	0.351	-0.87	-15.3
	11/01/2020 02:14:02 pm	2.968	0.349	-0.99	-10.2
	11/01/2020 02:14:02 pm	2.972	0.343	-0.99	7.5
	11/01/2020 02:14:02 pm	2.976	0.339	-0.90	17.7
	11/01/2020 02:14:02 pm	2.980	0.337	-0.77	13.4
	11/01/2020 02:14:02 pm	2.984	0.333	-0.78	4.4
	11/01/2020 02:14:02 pm	2.988	0.330	-0.79	0.4
	11/01/2020 02:14:02 pm	2.992	0.327	-0.78	1.6
	11/01/2020 02:14:02 pm	2.996	0.324	-0.77	1.3
	11/01/2020 02:14:03 pm	3.000	0.321	-0.77	0.5
	11/01/2020 02:14:03 pm	3.004	0.318	-0.77	2.2
	11/01/2020 02:14:03 pm	3.008	0.314	-0.76	5.0
	11/01/2020 02:14:03 pm	3.012	0.312	-0.72	4.6
	11/01/2020 02:14:03 pm	3.016	0.309	-0.70	1.0
	11/01/2020 02:14:03 pm	3.020	0.306	-0.72	-1.7
	11/01/2020 02:14:03 pm	3.024	0.303	-0.74	0.5
	11/01/2020 02:14:03 pm	3.028	0.300	-0.73	4.5
	11/01/2020 02:14:03 pm	3.032	0.297	-0.69	5.0
	11/01/2020 02:14:03 pm	3.036	0.295	-0.67	2.7
	11/01/2020 02:14:03 pm	3.040	0.292	-0.68	0.7
	11/01/2020 02:14:03 pm	3.044	0.289	-0.67	1.4
	11/01/2020 02:14:03 pm	3.048	0.286	-0.67	3.5
	11/01/2020 02:14:03 pm	3.052	0.284	-0.64	4.0
	11/01/2020 02:14:03 pm	3.056	0.281	-0.62	3.5
	11/01/2020 02:14:03 pm	3.060	0.279	-0.62	2.3
	11/01/2020 02:14:03 pm	3.064	0.277	-0.60	2.5
	11/01/2020 02:14:03 pm	3.068	0.274	-0.60	3.7
	11/01/2020 02:14:03 pm	3.072	0.272	-0.58	3.2
	11/01/2020 02:14:03 pm	3.076	0.269	-0.56	2.2
	11/01/2020 02:14:03 pm	3.080	0.267	-0.57	1.5
	11/01/2020 02:14:03 pm	3.084	0.265	-0.56	3.0
	11/01/2020 02:14:03 pm	3.088	0.262	-0.54	5.3
	11/01/2020 02:14:03 pm	3.092	0.261	-0.51	4.5
	11/01/2020 02:14:03 pm	3.096	0.259	-0.49	2.6
	11/01/2020 02:14:03 pm	3.100	0.257	-0.50	1.3
	11/01/2020 02:14:03 pm	3.104	0.255	-0.49	2.2
	11/01/2020 02:14:03 pm	3.108	0.252	-0.48	3.6
	11/01/2020 02:14:03 pm	3.112	0.251	-0.46	3.2
	11/01/2020 02:14:03 pm	3.116	0.249	-0.45	3.5
	11/01/2020 02:14:03 pm	3.120	0.247	-0.44	4.2
	11/01/2020 02:14:03 pm	3.124	0.246	-0.41	4.2
	11/01/2020 02:14:03 pm	3.128	0.244	-0.40	3.3
	11/01/2020 02:14:03 pm	3.132	0.242	-0.39	6.5
	11/01/2020 02:14:03 pm	3.136	0.241	-0.38	11.1
	11/01/2020 02:14:03 pm	3.140	0.239	-0.27	11.9
	11/01/2020 02:14:03 pm	3.144	0.238	-0.25	7.1
	11/01/2020 02:14:03 pm	3.148	0.239	-0.24	1.7
	11/01/2020 02:14:03 pm	3.152	0.235	-0.25	2.2
	11/01/2020 02:14:03 pm	3.156	0.236	-0.23	1.3
	11/01/2020 02:14:03 pm	3.160	0.235	-0.20	0.5
	11/01/2020 02:14:03 pm	3.164	0.234	-0.25	-0.9
	11/01/2020 02:14:03 pm	3.168	0.233	-0.22	-0.8
	11/01/2020 02:14:03 pm	3.172	0.232	-0.24	0.6
	11/01/2020 02:14:03 pm	3.176	0.231	-0.23	2.3
	11/01/2020 02:14:03 pm	3.180	0.230	-0.22	4.8
	11/01/2020 02:14:03 pm	3.184	0.229	-0.18	4.6
	11/01/2020 02:14:03 pm	3.188	0.228	-0.17	3.9
	11/01/2020 02:14:03 pm	3.192	0.228	-0.17	3.7
	11/01/2020 02:14:03 pm	3.196	0.227	-0.14	4.9
	11/01/2020 02:14:03 pm	3.200	0.227	-0.13	4.3
	11/01/2020 02:14:03 pm	3.204	0.226	-0.10	1.6
	11/01/2020 02:14:03 pm	3.208	0.226	-0.11	0.5
	11/01/2020 02:14:03 pm	3.212	0.226	-0.12	1.2
	11/01/2020 02:14:03 pm	3.216	0.225	-0.10	2.9
	11/01/2020 02:14:03 pm	3.220	0.224	-0.08	3.2
	11/01/2020 02:14:03 pm	3.224	0.225	-0.07	3.3
	11/01/2020 02:14:03 pm	3.228	0.224	-0.06	5.2
	11/01/2020 02:14:03 pm	3.232	0.224	-0.03	6.6
	11/01/2020 02:14:03 pm	3.236	0.224	0.01	4.9
	11/01/2020 02:14:03 pm	3.240	0.224	0.02	2.2
	11/01/2020 02:14:03 pm	3.244	0.224	0.00	1.2
	11/01/2020 02:14:03 pm	3.248	0.224	0.02	3.2
